"COD recode (24 causes)"	"Sex (no total)"	"Race-ethnicity"	"Year of death (no total)"	"Age-Adjusted Rate"	"Count"	"Population"
15	1	0	25	14.8	23777	101928963
15	1	0	26	14.4	23389	101950197
15	1	0	27	14.5	23773	101932079
15	1	1	0	39.1	4608	15548057
15	1	1	1	42.7	5127	15869273
15	1	1	2	43.0	5288	16197909
15	1	1	3	44.8	5615	16517253
15	1	1	4	46.4	5930	16824394
15	1	1	5	47.4	6187	17111005
15	1	1	6	49.5	6581	17389064
15	1	1	7	48.8	6630	17676288
15	1	1	8	49.1	6809	17959419
15	1	1	9	50.3	7111	18236499
15	1	1	10	50.0	7198	18474100
15	1	1	11	49.1	7184	18692119
15	1	1	12	49.9	7425	18902852
15	1	1	13	48.8	7407	19101453
15	1	1	14	46.6	7187	19311650
15	1	1	15	45.3	7169	19524942
15	1	1	16	43.0	6970	19749975
15	1	1	17	41.6	6909	19986736
15	1	1	18	38.6	6556	20223930
15	1	1	19	36.7	6403	20455967
15	1	1	20	35.7	6424	20680566
15	1	1	21	36.6	6785	20890611
15	1	1	22	35.6	6764	21105585
15	1	1	23	35.3	6941	21315020
15	1	1	24	34.1	6895	21531522
15	1	1	25	33.0	6886	21748791
15	1	1	26	32.8	7077	21966099
15	1	1	27	33.0	7304	22167929
15	1	2	0	33.6	170	910103
15	1	2	1	35.3	186	934331
15	1	2	2	35.3	195	960149
15	1	2	3	42.2	235	986818
15	1	2	4	43.5	252	1012383
15	1	2	5	46.5	277	1037279
15	1	2	6	44.2	275	1066240
15	1	2	7	57.0	352	1092903
15	1	2	8	53.1	333	1121363
15	1	2	9	59.8	393	1151278
15	1	2	10	48.0	335	1184859
15	1	2	11	49.2	356	1197605
15	1	2	12	52.7	396	1209695
15	1	2	13	52.6	409	1221366
15	1	2	14	46.8	373	1233626
15	1	2	15	47.7	388	1246875
15	1	2	16	52.6	438	1259856
15	1	2	17	47.6	398	1272881
15	1	2	18	43.1	379	1286595
15	1	2	19	39.0	350	1299202
15	1	2	20	43.2	412	1309697
15	1	2	21	45.2	457	1321911
15	1	2	22	42.1	448	1334181
15	1	2	23	40.5	457	1345683
15	1	2	24	35.7	418	1357687
15	1	2	25	40.4	497	1368580
15	1	2	26	40.8	504	1379535
15	1	2	27	38.5	490	1389780
15	1	3	0	13.7	245	3650991
15	1	3	1	12.1	241	3863182
15	1	3	2	13.5	287	4092247
15	1	3	3	13.6	299	4324878
15	1	3	4	14.9	365	4536427
15	1	3	5	16.3	439	4758343
15	1	3	6	15.9	450	4985897
15	1	3	7	16.8	515	5223083
15	1	3	8	15.3	499	5450487
15	1	3	9	18.2	623	5677326
15	1	3	10	14.6	544	5937780
15	1	3	11	15.9	634	6205667
15	1	3	12	16.7	702	6470226
15	1	3	13	16.4	724	6726320
15	1	3	14	15.9	750	6977650
15	1	3	15	15.9	796	7240511
15	1	3	16	14.9	799	7506560
15	1	3	17	15.4	868	7766622
15	1	3	18	15.0	890	8029028
15	1	3	19	14.2	890	8278502
15	1	3	20	13.3	882	8520468
15	1	3	21	13.7	973	8780295
15	1	3	22	13.6	1041	9045311
15	1	3	23	13.2	1062	9316776
15	1	3	24	12.9	1115	9606709
15	1	3	25	14.0	1277	9910060
15	1	3	26	13.1	1283	10207095
15	1	3	27	13.9	1435	10481571
15	1	4	0	27.6	1499	11068500
15	1	4	1	27.3	1566	11537538
15	1	4	2	28.3	1683	12050181
15	1	4	3	30.5	1872	12611644
15	1	4	4	32.9	2099	13174376
15	1	4	5	34.8	2320	13750322
15	1	4	6	34.3	2373	14375848
15	1	4	7	34.0	2455	15060545
15	1	4	8	33.9	2538	15768303
15	1	4	9	36.8	2847	16499783
15	1	4	10	34.4	2821	17318115
15	1	4	11	35.9	3073	18057155
15	1	4	12	34.7	3133	18797669
15	1	4	13	33.5	3203	19529116
15	1	4	14	31.5	3144	20263650
15	1	4	15	32.1	3369	21033628
15	1	4	16	28.5	3147	21837469
15	1	4	17	27.9	3218	22650892
15	1	4	18	26.5	3230	23468891
15	1	4	19	24.1	3099	24261364
15	1	4	20	23.5	3184	24998341
15	1	4	21	23.2	3328	25592637
15	1	4	22	23.8	3600	26155398
15	1	4	23	23.1	3698	26713442
15	1	4	24	21.6	3646	27281140
15	1	4	25	21.7	3852	27875504
15	1	4	26	20.9	3943	28480314
15	1	4	27	21.1	4162	29050132
16	0	0	0	10.4	7223	91937680
16	0	0	1	11.0	7783	92609093
16	0	0	2	11.3	8164	93320395
16	0	0	3	11.4	8475	93910277
16	0	0	4	11.0	8354	94428126
16	0	0	5	11.2	8723	94916684
16	0	0	6	11.2	8949	95332312
16	0	0	7	11.7	9555	95740849
16	0	0	8	11.9	9905	96111915
16	0	0	9	14.9	12793	96422970
16	0	0	10	15.5	13567	96617582
16	0	0	11	16.2	14331	96859869
16	0	0	12	16.5	14883	97028016
16	0	0	13	16.6	15323	97128604
16	0	0	14	16.3	15247	97367647
16	0	0	15	16.6	15953	97543299
16	0	0	16	16.7	16415	97755266
16	0	0	17	16.8	16896	97939819
16	0	0	18	17.1	17535	98124198
16	0	0	19	16.9	17735	98261250
16	0	0	20	17.2	18503	98409874
16	0	0	21	15.4	16898	98542038
16	0	0	22	14.8	16719	98718563
16	0	0	23	14.9	17213	98831008
16	0	0	24	15.2	17877	98962590
16	0	0	25	15.2	18351	99063996
16	0	0	26	14.8	18215	99135186
16	0	0	27	14.5	18187	99147018
16	0	1	0	22.6	1654	13891135
16	0	1	1	23.7	1775	14188387
16	0	1	2	24.0	1800	14522060
16	0	1	3	24.0	1841	14826879
16	0	1	4	22.1	1767	15115817
16	0	1	5	23.7	1878	15389051
16	0	1	6	22.8	1831	15653096
16	0	1	7	23.8	1918	15930898
16	0	1	8	23.0	1911	16209253
16	0	1	9	34.6	2984	16485737
16	0	1	10	33.7	3045	16730875
16	0	1	11	34.9	3158	16946270
16	0	1	12	37.1	3389	17147052
16	0	1	13	38.1	3613	17320752
16	0	1	14	36.3	3505	17537341
16	0	1	15	36.3	3612	17745794
16	0	1	16	37.2	3782	17969520
16	0	1	17	35.8	3730	18197963
16	0	1	18	35.7	3893	18427803
16	0	1	19	35.5	3930	18648848
16	0	1	20	34.9	3983	18871648
16	0	1	21	31.3	3734	19088229
16	0	1	22	30.5	3775	19311995
16	0	1	23	30.9	3943	19526154
16	0	1	24	30.1	3983	19745302
16	0	1	25	31.7	4351	19967838
16	0	1	26	30.5	4348	20183932
16	0	1	27	31.0	4555	20381447
16	0	2	0	15.4	49	883040
16	0	2	1	10.7	33	906517
16	0	2	2	15.4	55	931854
16	0	2	3	13.5	47	957720
16	0	2	4	10.0	37	982431
16	0	2	5	10.4	41	1006926
16	0	2	6	14.1	51	1034643
16	0	2	7	11.3	49	1060242
16	0	2	8	15.3	63	1087979
16	0	2	9	14.6	76	1117398
16	0	2	10	18.6	96	1151373
16	0	2	11	19.3	103	1163016
16	0	2	12	16.5	96	1173608
16	0	2	13	24.2	124	1183110
16	0	2	14	18.3	105	1194873
16	0	2	15	18.3	101	1206095
16	0	2	16	20.9	130	1217864
16	0	2	17	19.7	120	1229652
16	0	2	18	24.2	149	1241875
16	0	2	19	17.0	117	1252949
16	0	2	20	21.2	145	1262235
16	0	2	21	17.2	122	1273668
16	0	2	22	17.3	134	1285719
16	0	2	23	16.6	136	1297504
16	0	2	24	18.1	158	1308811
16	0	2	25	17.4	159	1319472
16	0	2	26	17.1	166	1328903
16	0	2	27	14.5	154	1337961
16	0	3	0	8.7	116	3498219
16	0	3	1	8.3	116	3695807
16	0	3	2	7.8	116	3905058
16	0	3	3	10.1	159	4112555
16	0	3	4	7.2	121	4301864
16	0	3	5	7.0	129	4498059
16	0	3	6	7.6	151	4703351
16	0	3	7	6.7	142	4910217
16	0	3	8	7.0	163	5110217
16	0	3	9	12.1	290	5342422
16	0	3	10	9.4	250	5603358
16	0	3	11	11.2	316	5839271
16	0	3	12	10.6	314	6066077
16	0	3	13	9.4	297	6280233
16	0	3	14	10.7	363	6494416
16	0	3	15	10.8	379	6715984
16	0	3	16	11.6	427	6939938
16	0	3	17	11.8	470	7155357
16	0	3	18	10.8	458	7375181
16	0	3	19	11.4	502	7582384
16	0	3	20	10.8	508	7788491
16	0	3	21	9.7	476	8024136
16	0	3	22	9.1	486	8269649
16	0	3	23	9.9	562	8523185
16	0	3	24	10.6	642	8792851
16	0	3	25	10.0	651	9077226
16	0	3	26	9.6	665	9354072
16	0	3	27	10.5	789	9608347
16	0	4	0	10.9	410	11503690
16	0	4	1	9.5	382	12016431
16	0	4	2	8.8	351	12567779
16	0	4	3	10.2	427	13163169
16	0	4	4	9.2	377	13769241
16	0	4	5	8.9	384	14404651
16	0	4	6	9.7	426	15084082
16	0	4	7	9.0	427	15831320
16	0	4	8	9.8	485	16610540
16	0	4	9	15.4	814	17434346
16	0	4	10	14.0	804	18340219
16	0	4	11	14.8	892	19083066
16	0	4	12	14.5	937	19815806
16	0	4	13	15.9	1068	20516198
16	0	4	14	15.2	1101	21233735
16	0	4	15	15.9	1186	21985906
16	0	4	16	16.2	1295	22764677
16	0	4	17	16.1	1363	23542063
16	0	4	18	16.5	1456	24320894
16	0	4	19	16.7	1593	25062023
16	0	4	20	17.2	1670	25744770
16	0	4	21	13.1	1388	26283754
16	0	4	22	13.8	1552	26810357
16	0	4	23	13.6	1583	27336496
16	0	4	24	13.6	1700	27888088
16	0	4	25	13.7	1837	28482243
16	0	4	26	13.7	1931	29086009
16	0	4	27	13.3	1988	29650857
16	1	0	0	6.3	7713	96731399
16	1	0	1	6.4	8103	97360382
16	1	0	2	6.6	8479	97966592
16	1	0	3	6.9	9077	98507395
16	1	0	4	6.8	9147	98980762
16	1	0	5	6.8	9249	99406073
16	1	0	6	6.8	9508	99769751
16	1	0	7	7.2	10175	100120580
16	1	0	8	7.3	10467	100424628
16	1	0	9	9.4	13625	100672409
16	1	0	10	9.8	14357	100804150
16	1	0	11	10.3	15118	100924917
16	1	0	12	10.6	15786	101014192
16	1	0	13	10.8	16174	101100781
16	1	0	14	10.8	16260	101190710
16	1	0	15	10.8	16539	101273565
16	1	0	16	10.9	16793	101378787
16	1	0	17	11.1	17323	101489222
16	1	0	18	11.3	17904	101595571
16	1	0	19	11.2	17935	101669040
16	1	0	20	11.3	18460	101739995
16	1	0	21	10.1	16594	101782730
16	1	0	22	9.8	16385	101837460
16	1	0	23	10.1	16960	101852459
16	1	0	24	9.9	16811	101911721
16	1	0	25	10.0	17128	101928963
16	1	0	26	9.9	17031	101950197
16	1	0	27	9.8	17004	101932079
16	1	1	0	16.2	1878	15548057
16	1	1	1	16.6	1969	15869273
16	1	1	2	16.3	1992	16197909
16	1	1	3	17.6	2186	16517253
16	1	1	4	16.9	2150	16824394
16	1	1	5	17.0	2205	17111005
16	1	1	6	16.8	2222	17389064
16	1	1	7	16.9	2276	17676288
16	1	1	8	17.2	2379	17959419
16	1	1	9	25.8	3675	18236499
16	1	1	10	26.3	3808	18474100
16	1	1	11	27.7	4056	18692119
16	1	1	12	27.1	4021	18902852
16	1	1	13	27.7	4190	19101453
16	1	1	14	27.6	4254	19311650
16	1	1	15	28.1	4405	19524942
16	1	1	16	28.3	4552	19749975
16	1	1	17	27.8	4588	19986736
16	1	1	18	27.7	4671	20223930
16	1	1	19	27.8	4797	20455967
16	1	1	20	26.9	4785	20680566
16	1	1	21	23.7	4310	20890611
16	1	1	22	23.1	4353	21105585
16	1	1	23	22.8	4396	21315020
16	1	1	24	22.6	4513	21531522
16	1	1	25	22.9	4732	21748791
16	1	1	26	23.0	4851	21966099
16	1	1	27	22.7	4987	22167929
16	1	2	0	9.0	45	910103
16	1	2	1	10.0	48	934331
16	1	2	2	10.5	54	960149
16	1	2	3	9.1	49	986818
16	1	2	4	10.5	57	1012383
16	1	2	5	8.6	50	1037279
16	1	2	6	8.5	52	1066240
16	1	2	7	11.0	67	1092903
16	1	2	8	14.0	83	1121363
16	1	2	9	18.0	111	1151278
16	1	2	10	16.8	117	1184859
16	1	2	11	17.3	129	1197605
16	1	2	12	16.7	122	1209695
16	1	2	13	16.6	123	1221366
16	1	2	14	17.1	130	1233626
16	1	2	15	19.9	157	1246875
16	1	2	16	16.7	144	1259856
16	1	2	17	19.4	160	1272881
16	1	2	18	20.2	178	1286595
16	1	2	19	19.3	175	1299202
16	1	2	20	20.2	178	1309697
16	1	2	21	15.6	152	1321911
16	1	2	22	14.9	144	1334181
16	1	2	23	13.8	152	1345683
16	1	2	24	14.8	164	1357687
16	1	2	25	15.4	181	1368580
16	1	2	26	14.3	177	1379535
16	1	2	27	14.0	179	1389780
16	1	3	0	6.0	101	3650991
16	1	3	1	5.8	101	3863182
16	1	3	2	5.7	121	4092247
16	1	3	3	5.9	123	4324878
16	1	3	4	5.4	120	4536427
16	1	3	5	6.4	152	4758343
16	1	3	6	6.6	171	4985897
16	1	3	7	5.1	152	5223083
16	1	3	8	5.4	168	5450487
16	1	3	9	8.4	276	5677326
16	1	3	10	7.5	269	5937780
16	1	3	11	7.7	300	6205667
16	1	3	12	7.9	322	6470226
16	1	3	13	7.3	327	6726320
16	1	3	14	7.0	327	6977650
16	1	3	15	7.4	364	7240511
16	1	3	16	8.0	425	7506560
16	1	3	17	7.4	407	7766622
16	1	3	18	7.8	456	8029028
16	1	3	19	8.7	538	8278502
16	1	3	20	8.5	557	8520468
16	1	3	21	6.4	450	8780295
16	1	3	22	7.3	544	9045311
16	1	3	23	7.0	562	9316776
16	1	3	24	6.9	587	9606709
16	1	3	25	7.3	667	9910060
16	1	3	26	7.1	683	10207095
16	1	3	27	7.3	745	10481571
16	1	4	0	6.8	364	11068500
16	1	4	1	6.6	364	11537538
16	1	4	2	6.3	370	12050181
16	1	4	3	6.5	403	12611644
16	1	4	4	6.1	379	13174376
16	1	4	5	5.8	375	13750322
16	1	4	6	6.7	441	14375848
16	1	4	7	6.6	465	15060545
16	1	4	8	6.5	469	15768303
16	1	4	9	10.0	770	16499783
16	1	4	10	10.3	841	17318115
16	1	4	11	11.2	965	18057155
16	1	4	12	10.5	961	18797669
16	1	4	13	11.6	1101	19529116
16	1	4	14	10.9	1095	20263650
16	1	4	15	10.9	1143	21033628
16	1	4	16	11.8	1297	21837469
16	1	4	17	11.5	1328	22650892
16	1	4	18	11.9	1447	23468891
16	1	4	19	11.9	1514	24261364
16	1	4	20	11.8	1582	24998341
16	1	4	21	10.0	1411	25592637
16	1	4	22	9.5	1412	26155398
16	1	4	23	9.5	1500	26713442
16	1	4	24	9.5	1573	27281140
16	1	4	25	10.0	1744	27875504
16	1	4	26	10.0	1844	28480314
16	1	4	27	10.0	1940	29050132
17	0	0	0	13.3	11657	91937680
17	0	0	1	13.2	11666	92609093
17	0	0	2	13.1	11745	93320395
17	0	0	3	12.7	11615	93910277
17	0	0	4	12.7	11775	94428126
17	0	0	5	12.6	11859	94916684
17	0	0	6	12.2	11699	95332312
17	0	0	7	12.3	11995	95740849
17	0	0	8	12.1	11938	96111915
17	0	0	9	12.6	12611	96422970
17	0	0	10	12.4	12639	96617582
17	0	0	11	12.2	12607	96859869
17	0	0	12	12.1	12798	97028016
17	0	0	13	12.4	13252	97128604
17	0	0	14	11.9	12931	97367647
17	0	0	15	11.7	13088	97543299
17	0	0	16	11.7	13211	97755266
17	0	0	17	12.1	14005	97939819
17	0	0	18	12.3	14451	98124198
17	0	0	19	12.1	14494	98261250
17	0	0	20	12.6	15270	98409874
17	0	0	21	12.8	15764	98542038
17	0	0	22	13.3	16516	98718563
17	0	0	23	13.7	17290	98831008
17	0	0	24	14.0	17843	98962590
17	0	0	25	14.5	18545	99063996
17	0	0	26	14.2	18521	99135186
17	0	0	27	14.5	18865	99147018
17	0	1	0	23.3	2232	13891135
17	0	1	1	20.9	2060	14188387
17	0	1	2	21.1	2118	14522060
17	0	1	3	19.6	2039	14826879
17	0	1	4	19.5	2051	15115817
17	0	1	5	18.2	1962	15389051
17	0	1	6	16.9	1890	15653096
17	0	1	7	15.7	1789	15930898
17	0	1	8	15.1	1769	16209253
17	0	1	9	15.0	1812	16485737
17	0	1	10	13.7	1708	16730875
17	0	1	11	14.0	1818	16946270
17	0	1	12	12.0	1592	17147052
17	0	1	13	12.4	1696	17320752
17	0	1	14	11.7	1650	17537341
17	0	1	15	11.4	1633	17745794
17	0	1	16	10.0	1485	17969520
17	0	1	17	10.8	1662	18197963
17	0	1	18	10.4	1653	18427803
17	0	1	19	9.9	1636	18648848
17	0	1	20	9.9	1694	18871648
17	0	1	21	10.0	1750	19088229
17	0	1	22	10.0	1770	19311995
17	0	1	23	10.5	1915	19526154
17	0	1	24	9.9	1873	19745302
17	0	1	25	10.0	1933	19967838
17	0	1	26	10.3	2001	20183932
17	0	1	27	10.4	2064	20381447
17	0	2	0	29.7	172	883040
17	0	2	1	27.4	166	906517
17	0	2	2	32.9	207	931854
17	0	2	3	29.7	192	957720
17	0	2	4	28.7	197	982431
17	0	2	5	33.4	248	1006926
17	0	2	6	27.4	204	1034643
17	0	2	7	29.8	234	1060242
17	0	2	8	34.3	274	1087979
17	0	2	9	33.9	289	1117398
17	0	2	10	31.9	288	1151373
17	0	2	11	32.4	300	1163016
17	0	2	12	33.7	308	1173608
17	0	2	13	30.6	301	1183110
17	0	2	14	31.9	312	1194873
17	0	2	15	33.3	335	1206095
17	0	2	16	30.2	320	1217864
17	0	2	17	36.2	386	1229652
17	0	2	18	36.3	391	1241875
17	0	2	19	30.8	352	1252949
17	0	2	20	36.0	405	1262235
17	0	2	21	37.0	425	1273668
17	0	2	22	41.8	483	1285719
17	0	2	23	40.1	484	1297504
17	0	2	24	37.1	455	1308811
17	0	2	25	45.6	563	1319472
17	0	2	26	44.2	554	1328903
17	0	2	27	43.6	559	1337961
17	0	3	0	6.7	145	3498219
17	0	3	1	6.9	151	3695807
17	0	3	2	7.4	173	3905058
17	0	3	3	4.7	129	4112555
17	0	3	4	6.7	175	4301864
17	0	3	5	4.9	143	4498059
17	0	3	6	5.6	163	4703351
17	0	3	7	4.4	150	4910217
17	0	3	8	4.7	161	5110217
17	0	3	9	4.8	182	5342422
17	0	3	10	4.5	177	5603358
17	0	3	11	4.5	186	5839271
17	0	3	12	4.0	176	6066077
17	0	3	13	4.3	201	6280233
17	0	3	14	4.2	211	6494416
17	0	3	15	4.8	245	6715984
17	0	3	16	4.9	265	6939938
17	0	3	17	4.2	244	7155357
17	0	3	18	4.3	258	7375181
17	0	3	19	4.3	279	7582384
17	0	3	20	4.3	288	7788491
17	0	3	21	4.5	314	8024136
17	0	3	22	4.4	317	8269649
17	0	3	23	4.6	346	8523185
17	0	3	24	4.7	370	8792851
17	0	3	25	4.5	384	9077226
17	0	3	26	4.4	388	9354072
17	0	3	27	5.2	468	9608347
17	0	4	0	27.8	1702	11503690
17	0	4	1	27.0	1753	12016431
17	0	4	2	27.7	1806	12567779
17	0	4	3	27.7	1895	13163169
17	0	4	4	28.3	2032	13769241
17	0	4	5	27.3	2003	14404651
17	0	4	6	27.3	2082	15084082
17	0	4	7	25.0	2002	15831320
17	0	4	8	24.8	2096	16610540
17	0	4	9	24.0	2143	17434346
17	0	4	10	24.5	2312	18340219
17	0	4	11	23.9	2409	19083066
17	0	4	12	23.1	2436	19815806
17	0	4	13	21.4	2387	20516198
17	0	4	14	20.4	2376	21233735
17	0	4	15	21.1	2559	21985906
17	0	4	16	19.7	2525	22764677
17	0	4	17	20.7	2798	23542063
17	0	4	18	19.9	2850	24320894
17	0	4	19	19.6	2969	25062023
17	0	4	20	19.7	3067	25744770
17	0	4	21	20.1	3310	26283754
17	0	4	22	19.7	3422	26810357
17	0	4	23	19.8	3552	27336496
17	0	4	24	20.6	3911	27888088
17	0	4	25	21.2	4109	28482243
17	0	4	26	20.8	4224	29086009
17	0	4	27	20.6	4369	29650857
17	1	0	0	6.1	6686	96731399
17	1	0	1	6.1	6760	97360382
17	1	0	2	5.8	6514	97966592
17	1	0	3	5.9	6719	98507395
17	1	0	4	5.8	6664	98980762
17	1	0	5	5.7	6550	99406073
17	1	0	6	5.7	6618	99769751
17	1	0	7	5.8	6827	100120580
17	1	0	8	5.8	6918	100424628
17	1	0	9	5.8	6989	100672409
17	1	0	10	5.8	7099	100804150
17	1	0	11	6.1	7456	100924917
17	1	0	12	6.1	7553	101014192
17	1	0	13	5.9	7348	101100781
17	1	0	14	5.8	7212	101190710
17	1	0	15	5.8	7340	101273565
17	1	0	16	5.8	7392	101378787
17	1	0	17	5.9	7591	101489222
17	1	0	18	6.0	7758	101595571
17	1	0	19	6.1	8025	101669040
17	1	0	20	6.3	8385	101739995
17	1	0	21	6.8	8988	101782730
17	1	0	22	6.9	9202	101837460
17	1	0	23	6.9	9402	101852459
17	1	0	24	7.3	9986	101911721
17	1	0	25	7.9	10797	101928963
17	1	0	26	8.0	10910	101950197
17	1	0	27	8.2	11356	101932079
17	1	1	0	10.3	1277	15548057
17	1	1	1	10.1	1293	15869273
17	1	1	2	8.6	1112	16197909
17	1	1	3	8.3	1103	16517253
17	1	1	4	8.3	1128	16824394
17	1	1	5	7.6	1055	17111005
17	1	1	6	7.1	1008	17389064
17	1	1	7	6.8	986	17676288
17	1	1	8	5.9	883	17959419
17	1	1	9	6.4	981	18236499
17	1	1	10	6.3	996	18474100
17	1	1	11	5.7	914	18692119
17	1	1	12	5.8	953	18902852
17	1	1	13	5.2	886	19101453
17	1	1	14	4.9	856	19311650
17	1	1	15	4.8	861	19524942
17	1	1	16	4.5	825	19749975
17	1	1	17	4.6	863	19986736
17	1	1	18	4.2	811	20223930
17	1	1	19	4.4	882	20455967
17	1	1	20	4.4	907	20680566
17	1	1	21	4.9	1033	20890611
17	1	1	22	4.5	969	21105585
17	1	1	23	5.0	1083	21315020
17	1	1	24	5.0	1138	21531522
17	1	1	25	5.5	1252	21748791
17	1	1	26	4.9	1151	21966099
17	1	1	27	5.2	1226	22167929
17	1	2	0	20.8	143	910103
17	1	2	1	21.3	150	934331
17	1	2	2	21.2	156	960149
17	1	2	3	22.7	167	986818
17	1	2	4	21.4	173	1012383
17	1	2	5	23.3	180	1037279
17	1	2	6	21.4	173	1066240
17	1	2	7	20.4	179	1092903
